0.00000 2.81864
2.00000 2.81577
4.00000 2.81677
6.00000 2.81804
8.00000 2.81820
10.00000 2.82032
12.00000 2.82080
14.00000 2.82171
16.00000 2.82184
18.00000 2.82241
20.00000 2.82333
22.00000 2.82422
24.00000 2.82474
26.00000 2.82608
28.00000 2.82665
30.00000 2.82730
32.00000 2.82778
34.00000 2.82859
36.00000 2.82865
38.00000 2.82896
40.00000 2.83004
42.00000 2.83065
44.00000 2.83125
46.00000 2.83214
48.00000 2.83349
50.00000 2.83359
52.00000 2.83426
54.00000 2.83445
56.00000 2.83470
58.00000 2.83559
60.00000 2.83663
62.00000 2.83740
64.00000 2.83799
66.00000 2.83931
68.00000 2.84080
70.00000 2.84193
72.00000 2.84143
74.00000 2.84293
76.00000 2.84276
78.00000 2.84298
80.00000 2.84396
82.00000 2.84464
84.00000 2.84620
86.00000 2.84762
88.00000 2.84701
90.00000 2.84745
92.00000 2.84940
94.00000 2.84924
96.00000 2.84965
98.00000 2.84988
100.00000 2.85063
102.00000 2.85002
104.00000 2.85072
106.00000 2.84988
108.00000 2.85140
110.00000 2.85169
112.00000 2.85248
114.00000 2.85335
116.00000 2.85352
118.00000 2.85467
120.00000 2.85333
122.00000 2.85417
124.00000 2.85674
126.00000 2.85606
128.00000 2.85530
130.00000 2.85572
132.00000 2.85581
134.00000 2.85757
136.00000 2.85844
138.00000 2.85849
140.00000 2.85985
142.00000 2.86000
144.00000 2.86152
146.00000 2.86255
148.00000 2.86201
150.00000 2.86162
152.00000 2.86274
154.00000 2.86540
156.00000 2.86815
158.00000 2.86884
160.00000 2.87028
162.00000 2.86868
164.00000 2.87029
166.00000 2.86821
168.00000 2.86769
170.00000 2.86849
172.00000 2.87023
174.00000 2.87077
176.00000 2.87223
178.00000 2.87358
180.00000 2.87386
182.00000 2.87432
184.00000 2.87226
186.00000 2.87371
188.00000 2.87482
190.00000 2.87541
192.00000 2.87492
194.00000 2.87556
196.00000 2.87548
198.00000 2.87559
200.00000 2.87872
